symbol,name,market,current_price,sar,confidence_factors,rsi,macd,volume_ratio,long_signal_price,long_signal_confidence,entry_opportunity,entry_advice,confidence_score,confidence_level,long_days,latest_signal_date,latest_signal_price,signal_conditions,current_date,distance_to_signal,price_change_since_signal,trend_reversal_confirmation,reversal_strength,reversal_reliability,short_term_momentum_turn,price_structure_reversal,bps_short_put,bps_long_put,bps_expiry,bps_safety_margin,expected_move_1sd,earnings_date,days_to_earnings,earnings_high_risk,status,composite_score
SLB,SLB N.V.,US,48.380001068115234,51.60359817504883,"['RSI偏高', 'MACD為正', '成交量萎縮', '價格在20日均線之上', 'ADX趨勢不明', '均線完美多頭排列', '價格通道向上', '動量減速', '指標斜率向下', '相對強度強勁', '上漲動能不足', '波動率過高', '反轉可信度低', '短期動能未轉折', '價格結構未反轉', '適當進場時機', '錘子線形態', '均線黃金交叉', '錘子線形態', '錘子線形態', '靠近支撐位', '成交量萎縮', '多時間框架強烈看多，建議積極進場', '月線趨勢良好，適合中長期持有', '週線支持上漲，中期看好', '日線短期強勢，進場時機良好', '多時間框架高度一致']",66.66667999545754,2.471732101367529,0.6809783758674872,43.74366722106934,70,不建議進場,不建議進場,22.8,低,,,,,,10.598868685643223,,,,,,,,,,,,,,,無多頭訊號,0.0
COIN,"Coinbase Global, Inc.",US,194.74000549316406,242.08190868152295,"['RSI嚴重超賣', '接近布林通道下軌', '短期和中期動量均為負', 'ADX趨勢不明', '均線排列不佳', '價格通道向下', '動量強勁加速', '指標斜率向下', '相對強度為負', '上漲動能不足', '波動率過高', '反轉強度不足', '短期動能未轉折', '價格結構未反轉', '良好進場時機', '接近近期低點', '動量加速向上', '測試關鍵支撐位', 'RSI超賣反彈', '價格低於關鍵均線', '布林通道超賣區', '成交量多頭排列', '多時間框架偏空，建議觀望', '週線壓力較大，中期謹慎', '日線短期弱勢，等待更好時機', '多時間框架高度一致', '接近抄底價位']",21.203402134054812,-13.282117727007119,1.0373167325224764,193.85080873963412,85,不建議進場,不建議進場,27.0,低,,,,,,0.45870159599088733,,,,,,,,,,,,,,,無多頭訊號,0.0
ONDS,Ondas Inc.,US,10.359999656677246,14.184709853145693,"['RSI從超賣區反轉', 'MACD為正', '成交量萎縮', '接近布林通道下軌', '短期和中期動量均為負', 'ADX趨勢不明', '價格通道強勢向上', '動量強勁加速', '指標斜率向下', '相對強度為負', '上漲動能不足', '波動率過高', '反轉強度不足', '反轉可信度低', '短期動能未轉折', '價格結構未反轉', '高波動風險', '測試關鍵支撐位', '價格低於關鍵均線', '布林通道超賣區', '強勢長紅K', '成交量萎縮', '多時間框架中性偏多，謹慎進場', '月線趨勢良好，適合中長期持有', '週線支持上漲，中期看好', '日線短期弱勢，等待更好時機', 'RSI+MACD同步']",31.561467513194074,0.40955779350223764,0.7079512335584593,6.309999942779541,55,不建議進場,不建議進場,30.0,低,,,,,,64.18383123017414,,,,,,,,,,,,,,,無多頭訊號,0.0
BA,The Boeing Company,US,233.72000122070312,253.09000610351563,"['RSI從超賣區反轉', 'MACD為正', '成交量萎縮', '短期和中期動量均為負', 'ADX趨勢不明', '價格通道向上', '指標斜率向下', '相對強度為正', '上漲動能不足', '反轉強度不足', '反轉可信度低', '短期動能未轉折', '價格結構未反轉', '良好進場時機', '接近近期低點', '動量加速向上', '錘子線形態', '均線黃金交叉', '布林通道理想位置', '錘子線形態', '靠近支撐位', '成交量萎縮', '多時間框架強烈看多，建議積極進場', '月線趨勢良好，適合中長期持有', '週線支持上漲，中期看好', '多時間框架較為一致', 'RSI+MACD同步', '接近抄底價位']",48.98876755521927,6.564860323671098,0.7570627843833001,231.76566670735676,55,不建議進場,不建議進場,30.0,低,,,,,,0.8432372840685003,,,,,,,,,,,,,,,無多頭訊號,0.0
EOSE,"Eos Energy Enterprises, Inc.",US,14.640000343322754,18.571551937663195,"['RSI從超賣區反轉', 'MACD為正', '短期和中期動量均為負', 'ADX趨勢不明', '價格通道向上', '成交量配合不佳', '指標斜率向下', '相對強度強勁', '上漲動能不足', '波動率過高', '反轉強度不足', '短期動能未轉折', '價格結構未反轉', '高波動風險', '適當進場時機', '接近近期低點', '價格低於關鍵均線', '布林通道理想位置', '強勢長紅K', '錘子線形態', '多時間框架中性偏多，謹慎進場', '月線趨勢良好，適合中長期持有', '週線支持上漲，中期看好', '日線短期弱勢，等待更好時機', 'RSI+MACD同步', '接近抄底價位']",47.080295019471144,0.5436524388889818,0.829801886556165,14.592666753133138,55,不建議進場,不建議進場,31.5,低,,,,,,0.3243655939683097,,,,,,,,,,,,,,,無多頭訊號,0.0
NKE,"NIKE, Inc.",US,61.810001373291016,65.91671288438606,"['RSI嚴重超賣', '接近布林通道下軌', '短期和中期動量均為負', 'ADX趨勢不明', '均線排列不佳', '價格通道向上', '成交量配合不佳', '指標斜率向下', '上漲動能不足', '支撐位良好', '反轉強度不足', '短期動能未轉折', '價格結構反轉', '良好進場時機', '接近近期低點', '動量加速向上', '測試關鍵支撐位', '價格低於關鍵均線', '布林通道超賣區', '接近關鍵支撐位', '成交量短期放大', '多時間框架偏空，建議觀望', '月線趨勢不佳，避免長期持有', '週線壓力較大，中期謹慎', '日線短期弱勢，等待更好時機', '多時間框架高度一致', '接近抄底價位']",29.051990740506696,-0.19390755614107036,0.8851674271011741,61.78017342858934,85,不建議進場,不建議進場,39.0,低,,,,,,0.048280772044368106,,,,,,,,,,,,,,,無多頭訊號,0.0
IREN,IREN Limited,US,53.7400016784668,63.59000015258789,"['MACD為正', 'MACD柱狀圖為正', '價格在20日均線之上', 'ADX趨勢不明', '均線多頭排列', '價格通道強勢向上', '動量減速', '相對強度強勁', '上漲動能良好', '波動率過高', '趨勢反轉初步確認', '短期動能未轉折', '高波動風險', '測試關鍵支撐位', 'MACD強勢多頭', '均線黃金交叉', '強勢長紅K', '強勢長紅K', '上升底部結構', '成交量多頭排列', '多時間框架強烈看多，建議積極進場', '月線趨勢良好，適合中長期持有', '週線支持上漲，中期看好', '日線短期強勢，進場時機良好', '多時間框架高度一致']",58.01955724596812,3.4269025381586147,1.093277360476656,47.83383331298828,55,不建議進場,不建議進場,55.5,中等,,,,,,12.347261250907978,,,,,,,,,,,,,,,無多頭訊號,0.0
NOW,"ServiceNow, Inc.",US,117.01000213623047,133.6699981689453,"['RSI嚴重超賣', '成交量放大', '接近布林通道下軌', '短期和中期動量均為負', 'ADX趨勢不明', '均線排列不佳', '價格通道向下', '成交量配合不佳', '指標斜率向下', '相對強度為負', '上漲動能不足', '波動率過高', '反轉強度不足', '短期動能未轉折', '價格結構未反轉', '極高波動風險', '絕佳進場時機', '短期動量轉正', '動量加速向上', '放量上漲', '測試關鍵支撐位', 'RSI超賣反彈', '價格低於關鍵均線', '布林通道超賣區', '錘子線形態', '靠近支撐位', '底部抬升', '明顯放量', '價漲量縮警告', '成交量多頭排列', '多時間框架偏空，建議觀望', '月線趨勢不佳，避免長期持有', '週線壓力較大，中期謹慎', '日線短期弱勢，等待更好時機', '多時間框架高度一致', '成交量確認', '接近抄底價位']",24.760728811797776,-8.569201838578692,1.731495664204363,114.5026045278103,100,不建議進場,不建議進場,24.0,低,,,,,,2.189817095218274,,,,,,,,,,,,,,,無多頭訊號,0.0
WFC,Wells Fargo & Company,US,90.48999786376953,86.02999877929688,"['RSI從超賣區反轉', 'SAR翻多', '價格在5日均線之上', '短期和中期動量均為正', 'ADX趨勢不明', '成交量配合良好', '動量強勁加速', '所有指標斜率向上', '上漲動能良好', '反轉可信度高', '短期動能未轉折', '價格結構完美反轉', '測試關鍵支撐位', '價格低於關鍵均線', '布林通道理想位置', '強勢長紅K', '錘子線形態', '強勢長紅K', '靠近支撐位', '上升底部結構', '接近突破阻力', '成交量短期放大', '多時間框架強烈看多，建議積極進場', '月線趨勢良好，適合中長期持有', '多時間框架較為一致']",34.85016619974368,-0.8129436661775031,1.0463744796749943,84.66000366210938,70,不建議進場,不建議進場,70.5,高,,,,,,6.8863618585802655,,,,,,,,,,,,,,,無多頭訊號,0.0
GDX,VanEck Gold Miners ETF,US,94.19999694824219,113.5,"['MACD為正', '成交量放大', '短期和中期動量均為負', 'ADX趨勢不明', '均線完美多頭排列', '價格通道向上', '成交量配合不佳', '動量減速', '指標斜率向下', '相對強度強勁', '上漲動能不足', '波動率過高', '趨勢反轉初步確認', '短期動能未轉折', '極高波動風險', '接近近期低點', '放量下跌', '均線黃金交叉', '布林通道理想位置', '錘子線形態', '爆量確認', '成交量多頭排列', '多時間框架強烈看多，建議積極進場', '月線趨勢良好，適合中長期持有', '週線支持上漲，中期看好', '多時間框架較為一致', '接近抄底價位']",52.02269245680002,5.025975016587665,3.324429243188969,93.12000274658203,70,不建議進場,不建議進場,40.5,中等,,,,,,1.1597875534854378,,,,,,,,,,,,,,,無多頭訊號,0.0
HOOD,"Robinhood Markets, Inc.",US,99.4800033569336,109.74045200872266,"['RSI嚴重超賣', '接近布林通道下軌', '短期和中期動量均為負', 'ADX趨勢不明', '均線排列不佳', '價格通道向下', '成交量配合不佳', '動量強勁加速', '相對強度為負', '波動率過高', '反轉強度不足', '短期動能未轉折', '價格結構未反轉', '高波動風險', '良好進場時機', '接近近期低點', '動量加速向上', '測試關鍵支撐位', '價格低於關鍵均線', '布林通道超賣區', '成交量短期放大', '多時間框架偏空，建議觀望', '月線趨勢良好，適合中長期持有', '週線壓力較大，中期謹慎', '日線短期弱勢，等待更好時機', '接近抄底價位']",21.9737410144035,-5.0019767886114295,1.1032063682679922,98.37000274658203,85,不建議進場,不建議進場,30.0,低,,,,,,1.1283933916430948,,,,,,,,,,,,,,,無多頭訊號,0.0
PATH,"UiPath, Inc.",US,12.59000015258789,15.504373298170762,"['RSI嚴重超賣', '接近布林通道下軌', '短期和中期動量均為負', 'ADX趨勢不明', '均線排列不佳', '價格通道向下', '成交量配合不佳', '指標斜率向下', '相對強度為負', '上漲動能不足', '波動率過高', '反轉強度不足', '短期動能未轉折', '價格結構未反轉', '高波動風險', '良好進場時機', '接近近期低點', '動量加速向上', '測試關鍵支撐位', '價格低於關鍵均線', '布林通道超賣區', '成交量短期放大', '多時間框架偏空，建議觀望', '月線趨勢良好，適合中長期持有', '週線壓力較大，中期謹慎', '日線短期弱勢，等待更好時機', '接近抄底價位']",25.935480901774966,-0.717596886386378,1.0110124111596757,12.524999618530273,85,不建議進場,不建議進場,21.0,低,,,,,,0.518966355587359,,,,,,,,,,,,,,,無多頭訊號,0.0
PDD,PDD Holdings Inc.,US,101.05000305175781,112.18665868664688,"['RSI嚴重超賣', '成交量萎縮', '接近布林通道下軌', '短期和中期動量均為負', 'ADX趨勢不明', '均線排列不佳', '成交量配合不佳', '動量加速', '指標斜率向下', '相對強度為負', '上漲動能不足', '波動率過高', '反轉強度不足', '反轉可信度低', '短期動能未轉折', '適當進場時機', '接近近期低點', '價格低於關鍵均線', '布林通道超賣區', '錘子線形態', '錘子線形態', '成交量萎縮', '多時間框架偏空，建議觀望', '週線壓力較大，中期謹慎', '日線短期弱勢，等待更好時機', '多時間框架較為一致', '接近抄底價位']",10.04099859981902,-3.524312413178336,0.7174804153104457,101.02999877929688,70,不建議進場,不建議進場,22.5,低,,,,,,0.019800329310740116,,,,,,,,,,,,,,,無多頭訊號,0.0
WMT,Walmart Inc.,US,119.13999938964844,121.17091935372352,"['RSI偏高', 'MACD為正', '成交量萎縮', '價格在20日均線之上', '價格在5日均線之上', '接近布林通道上軌', 'ADX趨勢不明', '成交量配合良好', '動量加速', '相對強度強勁', '支撐位良好', '反轉可信度低', '低波動風險', '測試關鍵支撐位', '完美多頭排列', '錘子線形態', '錘子線形態', '強勢長紅K', '接近關鍵支撐位', '底部抬升', '成交量萎縮', '價漲量增良好配合', '成交量短期放大', '多時間框架強烈看多，建議積極進場', '月線趨勢良好，適合中長期持有', '週線支持上漲，中期看好', '日線短期強勢，進場時機良好', '多時間框架高度一致', '接近抄底價位']",65.90751850482879,1.3912695944015638,0.4884701512280285,116.9000015258789,70,不建議進場,不建議進場,31.320000000000004,低,,,,,,1.916165812259334,,,,,,,,,,,,,,,無多頭訊號,0.0
FCX,Freeport-McMoRan Inc.,US,60.22999954223633,69.44000244140625,"['MACD為正', 'OBV突破均線', '成交量放大', '價格在20日均線之上', 'ADX趨勢不明', '均線完美多頭排列', '價格通道強勢向上', '成交量配合不佳', '指標斜率向下', '相對強度強勁', '波動率過高', '趨勢反轉初步確認', '短期動能未轉折', '價格結構未反轉', '進場時機不佳', '放量下跌', '測試關鍵支撐位', '均線黃金交叉', '強勢長紅K', '錘子線形態', '靠近支撐位', '明顯放量', '成交量多頭排列', '多時間框架強烈看多，建議積極進場', '月線趨勢良好，適合中長期持有', '週線支持上漲，中期看好', '日線短期強勢，進場時機良好', '多時間框架高度一致']",59.562776026674854,3.332599758374279,1.6392812812212805,56.076721318562825,55,不建議進場,不建議進場,52.5,中等,,,,,,7.406421285009511,,,,,,,,,,,,,,,無多頭訊號,0.0
ADBE,Adobe Inc.,US,293.25,305.86598815917966,"['RSI嚴重超賣', 'OBV突破均線且斜率為正', '接近布林通道下軌', '短期和中期動量均為負', 'ADX趨勢不明', '均線排列不佳', '成交量配合不佳', '動量加速', '相對強度為負', '波動率過高', '反轉強度不足', '短期動能未轉折', '價格結構未反轉', '適當進場時機', '短期動量轉正', '動量加速向上', 'RSI超賣反彈', '價格低於關鍵均線', '布林通道理想位置', '錘子線形態', '錘子線形態', '接近關鍵支撐位', '底部抬升', '價漲量縮警告', '成交量多頭排列', '多時間框架偏空，建議觀望', '月線趨勢不佳，避免長期持有', '週線壓力較大，中期謹慎', '日線短期弱勢，等待更好時機', '多時間框架高度一致', '接近抄底價位']",23.54392794485568,-11.715603287849149,1.1370194772294495,284.6000061035156,70,不建議進場,不建議進場,34.5,低,,,,,,3.0393512687902655,,,,,,,,,,,,,,,無多頭訊號,0.0
MRNA,"Moderna, Inc.",US,44.06999969482422,55.20000076293945,"['RSI偏高', 'MACD為正', '成交量萎縮', '價格在20日均線之上', 'ADX趨勢不明', '價格通道向上', '動量減速', '指標斜率向下', '相對強度強勁', '上漲動能不足', '波動率過高', '支撐位薄弱', '反轉可信度低', '短期動能未轉折', '價格結構未反轉', '高波動風險', '適當進場時機', '接近近期低點', '均線黃金交叉', '錘子線形態', '接近關鍵支撐位', '成交量萎縮', '多時間框架強烈看多，建議積極進場', '週線支持上漲，中期看好', '日線短期強勢，進場時機良好', '多時間框架高度一致']",65.33751923966682,4.110232440073801,0.7423007267872532,37.94866682688395,55,不建議進場,不建議進場,15.600000000000001,極低,,,,,,16.130561044120096,,,,,,,,,,,,,,,無多頭訊號,0.0
C,Citigroup Inc.,US,115.70999908447266,117.15860408755499,"['RSI從超賣區反轉', 'MACD為正', 'OBV突破均線且斜率為正', '價格在5日均線之上', 'ADX趨勢不明', '成交量配合良好', '動量強勁加速', '上漲動能良好', '支撐位可靠', '趨勢反轉初步確認', '反轉強度不足', '反轉可信度高', '短期動能未轉折', '測試關鍵支撐位', '價格低於關鍵均線', '布林通道理想位置', '錘子線形態', '錘子線形態', '錘子線形態', '靠近支撐位', '上升底部結構', '成交量短期放大', '多時間框架強烈看多，建議積極進場', '月線趨勢良好，適合中長期持有', '週線支持上漲，中期看好', '多時間框架較為一致', 'RSI+MACD同步', '接近抄底價位']",40.00712656474573,0.19543078534960046,0.8337204737454884,113.05000305175781,70,謹慎觀望,謹慎觀望,66.0,高,,,,,,2.3529376036345746,,,,,,,,,,,,,,,無多頭訊號,0.0
PFE,Pfizer Inc.,US,26.440000534057617,25.3494595741721,"['RSI偏高', 'MACD為正', 'MACD柱狀圖為正', 'SAR翻多且趨勢向上', 'OBV突破均線且斜率為正', '價格在20日均線之上', '價格在5日均線之上', '接近布林通道上軌風險', '短期和中期動量均為正', 'ADX趨勢不明', '均線完美多頭排列', '價格通道向上', '成交量配合良好', '相對強度強勁', '趨勢反轉初步確認', '反轉強度強勁', '反轉可信度高', '短期動能未轉折', '價格結構反轉', '適當進場時機', '短期動量轉正', 'MACD強勢多頭', '完美多頭排列', '布林通道超買區', '強勢長紅K', '靠近支撐位', '上升底部結構', '接近突破阻力', '多時間框架強烈看多，建議積極進場', '月線趨勢良好，適合中長期持有', '週線支持上漲，中期看好', '日線短期強勢，進場時機良好', '多時間框架高度一致']",66.92274402011813,0.36012585758125226,1.0413940178777505,25.122516886393228,55,不建議進場,不建議進場,38.64,低,,,,,,5.244234300337798,,,,,,,,,,,,,,,無多頭訊號,0.0
CIFR,Cipher Mining Inc.,US,15.960000038146973,15.296152429492137,"['RSI從超賣區反轉', 'MACD為正', 'SAR翻多且趨勢向上', '接近布林通道下軌', '短期和中期動量均為負', 'ADX趨勢不明', '價格通道向上', '指標斜率向下', '上漲動能良好', '波動率過高', '支撐位良好', '反轉強度不足', '反轉可信度高', '短期動能未轉折', '價格結構未反轉', '高波動風險', '測試關鍵支撐位', '均線黃金交叉', '布林通道超賣區', '強勢長紅K', '錘子線形態', '靠近支撐位', '多時間框架強烈看多，建議積極進場', '月線趨勢良好，適合中長期持有', '週線支持上漲，中期看好', '多時間框架較為一致', 'RSI+MACD同步', '接近抄底價位']",47.1586122426727,0.12052192737233369,0.9301841241424904,15.671949013394608,55,不建議進場,不建議進場,46.5,中等,,,,,,1.8380038405317136,,,,,,,,,,,,,,,無多頭訊號,0.0
CRWV,"CoreWeave, Inc.",US,93.19000244140625,114.44999694824219,"['MACD為正', 'MACD柱狀圖為正', '價格在20日均線之上', 'ADX趨勢不明', '均線完美多頭排列', '價格通道強勢向上', '成交量配合良好', '動量強勁加速', '指標斜率向下', '相對強度強勁', '波動率過高', '趨勢反轉初步確認', '短期動能未轉折', '價格結構未反轉', '高波動風險', '良好進場時機', '接近近期低點', '測試關鍵支撐位', 'MACD強勢多頭', '均線黃金交叉', '多時間框架中性偏多，謹慎進場', '日線短期強勢，進場時機良好']",59.57166158301491,5.002379781212056,0.8397672903074759,88.0,70,不建議進場,不建議進場,58.5,中等,,,,,,5.897730047052557,,,,,,,,,,,,,,,無多頭訊號,0.0
XLE,State Street Energy Select Sector SPDR ETF,US,51.04999923706055,49.024221511948674,"['RSI超買風險', 'MACD為正', 'MACD柱狀圖為正', 'SAR翻多且趨勢向上', 'OBV突破均線且斜率為正', '成交量適中', '價格在20日均線之上', '價格在5日均線之上', '接近布林通道上軌風險', '短期和中期動量均為正', 'ADX趨勢不明', '均線完美多頭排列', '價格通道強勢向上', '成交量配合良好', '動量減速', '主要指標斜率向上', '相對強度強勁', '上漲動能極強', '趨勢反轉初步確認', '反轉強度極強', '短期動能未轉折', '低波動風險', '適當進場時機', '放量上漲', 'RSI超買風險', 'MACD強勢多頭', '完美多頭排列', '布林通道超買區', '錘子線形態', '靠近支撐位', '上升底部結構', '接近突破阻力', '溫和放量', '成交量多頭排列', '多時間框架強烈看多，建議積極進場', '月線趨勢良好，適合中長期持有', '週線支持上漲，中期看好', '日線短期強勢，進場時機良好', '多時間框架高度一致', '成交量確認']",85.78432869731182,1.3822170039151231,1.4044011437220152,46.72218310038249,70,不建議進場,不建議進場,27.089999999999996,低,,,,,,9.26287225787322,,,,,,,,,,,,,,,無多頭訊號,0.0
MU,"Micron Technology, Inc.",US,414.8800048828125,396.18228321477693,"['RSI超買風險', 'MACD為正', 'MACD柱狀圖為正', 'SAR翻多且趨勢向上', 'OBV突破均線', '成交量適中', '價格在20日均線之上', '接近布林通道上軌風險', '短期和中期動量均為正', 'ADX趨勢不明', '均線完美多頭排列', '價格通道強勢向上', '成交量配合良好', '動量減速', '相對強度強勁', '波動率過高', '趨勢反轉初步確認', '反轉強度強勁', '短期動能未轉折', '價格結構未反轉', '高波動風險', '進場時機不佳', 'RSI超買風險', 'MACD強勢多頭', '均線黃金交叉', '布林通道超買區', '錘子線形態', '上升底部結構', '溫和放量', '成交量多頭排列', '多時間框架強烈看多，建議積極進場', '月線趨勢良好，適合中長期持有', '週線支持上漲，中期看好', '日線短期強勢，進場時機良好', '多時間框架高度一致']",72.1176438501476,37.43134203169882,1.3496548919308973,335.7329040527344,55,不建議進場,不建議進場,18.269999999999996,極低,,,,,,23.57442475094615,,,,,,,,,,,,,,,無多頭訊號,0.0
CMG,"Chipotle Mexican Grill, Inc.",US,38.869998931884766,41.25876624755859,"['RSI從超賣區反轉', 'MACD為正', '短期和中期動量均為負', 'ADX趨勢不明', '成交量配合不佳', '指標斜率向下', '相對強度為正', '上漲動能不足', '支撐位良好', '反轉強度不足', '短期動能未轉折', '價格結構未反轉', '絕佳進場時機', '接近近期低點', '動量加速向上', '測試關鍵支撐位', '錘子線形態', '價格低於關鍵均線', '布林通道理想位置', '錘子線形態', '錘子線形態', '錘子線形態', '接近關鍵支撐位', '成交量短期放大', '多時間框架偏空，建議觀望', '月線趨勢不佳，避免長期持有', '週線支持上漲，中期看好', '日線短期弱勢，等待更好時機', 'RSI+MACD同步', '接近抄底價位']",42.401950357511005,0.7193763216632547,0.9271837257968337,38.856000137329104,70,不建議進場,不建議進場,33.0,低,,,,,,0.036027369019418255,,,,,,,,,,,,,,,無多頭訊號,0.0
MARA,"MARA Holdings, Inc.",US,9.5,11.31975136572013,"['RSI從超賣區反轉', '接近布林通道下軌', '短期和中期動量均為負', 'ADX趨勢不明', '均線排列不佳', '價格通道向上', '動量加速', '指標斜率向下', '上漲動能不足', '反轉強度不足', '短期動能未轉折', '價格結構未反轉', '高波動風險', '良好進場時機', '接近近期低點', '測試關鍵支撐位', '價格低於關鍵均線', '布林通道超賣區', '多時間框架偏空，建議觀望', '月線趨勢不佳，避免長期持有', '週線壓力較大，中期謹慎', '日線短期弱勢，等待更好時機', '多時間框架高度一致']",43.77162575520507,-0.24113750472650075,0.9076380139801632,8.949999809265137,70,不建議進場,不建議進場,33.0,低,,,,,,6.145253658726307,,,,,,,,,,,,,,,無多頭訊號,0.0
IWM,iShares Russell 2000 ETF,US,259.6499938964844,269.2383274609566,"['RSI從超賣區反轉', 'MACD為正', '成交量放大', '短期和中期動量均為負', 'ADX趨勢不明', '成交量配合不佳', '動量加速', '指標斜率向下', '相對強度為正', '上漲動能不足', '波動率低', '支撐位可靠', '趨勢反轉初步確認', '反轉強度不足', '短期動能未轉折', '價格結構未反轉', '良好進場時機', '接近近期低點', '動量加速向上', '放量下跌', '測試關鍵支撐位', '均線黃金交叉', '布林通道理想位置', '錘子線形態', '明顯放量', '成交量多頭排列', '多時間框架強烈看多，建議積極進場', '月線趨勢良好，適合中長期持有', '週線支持上漲，中期看好', '日線短期強勢，進場時機良好', '多時間框架高度一致', 'RSI+MACD同步', '接近抄底價位']",48.964257454447164,3.163502599675155,1.5212735360107479,257.64933420817056,70,不建議進場,不建議進場,45.0,中等,,,,,,0.7765048935454895,,,,,,,,,,,,,,,無多頭訊號,0.0
TSLA,"Tesla, Inc.",US,430.4100036621094,451.86284271240237,"['RSI從超賣區反轉', 'OBV突破均線且斜率為正', '成交量適中', '價格在5日均線之上', '短期和中期動量均為負', 'ADX趨勢不明', '均線排列不佳', '價格通道向下', '成交量配合不佳', '動量減速', '指標斜率向下', '支撐位可靠', '反轉強度不足', '反轉可信度高', '短期動能未轉折', '價格結構未反轉', '高波動風險', '絕佳進場時機', '短期動量轉正', '動量加速向上', '放量上漲', '測試關鍵支撐位', 'RSI健康上升', '價格低於關鍵均線', '布林通道理想位置', '錘子線形態', '接近關鍵支撐位', '底部抬升', '溫和放量', '成交量短期放大', '多時間框架看多，建議進場', '月線趨勢良好，適合中長期持有', '多時間框架較為一致', '成交量確認', '接近抄底價位']",43.45525687008354,-5.910517012583455,1.29398037843,426.5799865722656,85,不建議進場,不建議進場,34.5,低,,,,,,0.8978426579782637,,,,,,,,,,,,,,,無多頭訊號,0.0
INTC,Intel Corporation,US,46.470001220703125,53.18680592832695,"['MACD為正', '成交量萎縮', '價格在20日均線之上', '價格在5日均線之上', 'ADX趨勢不明', '價格通道強勢向上', '成交量配合不佳', '動量強勁加速', '指標斜率向下', '相對強度強勁', '上漲動能不足', '波動率過高', '趨勢反轉初步確認', '反轉可信度低', '價格結構未反轉', '極高波動風險', '測試關鍵支撐位', '完美多頭排列', '錘子線形態', '強勢長紅K', '上升底部結構', '成交量萎縮', '多時間框架強烈看多，建議積極進場', '月線趨勢良好，適合中長期持有', '週線支持上漲，中期看好', '日線短期強勢，進場時機良好', '多時間框架高度一致', '接近抄底價位']",51.28851843220401,2.068664497523173,0.7783207618394228,44.45000076293945,55,不建議進場,不建議進場,42.0,中等,,,,,,4.54443289784567,,,,,,,,,,,,,,,無多頭訊號,0.0
AMD,"Advanced Micro Devices, Inc.",US,236.72999572753906,226.68875417820027,"['RSI超買風險', 'MACD為正', 'MACD柱狀圖為正', 'SAR翻多且趨勢向上', 'OBV突破均線', '價格在20日均線之上', 'ADX趨勢不明', '動量減速', '指標斜率向下', '相對強度強勁', '波動率過高', '反轉強度不足', '反轉可信度高', '短期動能未轉折', '高波動風險', '良好進場時機', '接近近期低點', '測試關鍵支撐位', '十字星形態', 'RSI超買風險', 'MACD強勢多頭', '均線黃金交叉', '錘子線形態', '錘子線形態', '錘子線形態', '靠近支撐位', '成交量短期放大', '多時間框架強烈看多，建議積極進場', '月線趨勢良好，適合中長期持有', '週線支持上漲，中期看好', '日線短期強勢，進場時機良好', '多時間框架高度一致']",70.3838645363679,8.69684339250847,1.0517846923155612,224.88299916585285,55,不建議進場,不建議進場,18.9,極低,,,,,,5.268071221759616,,,,,,,,,,,,,,,無多頭訊號,0.0
META,"Meta Platforms, Inc.",US,716.5,634.1485078880312,"['RSI偏高', 'MACD為正', 'MACD柱狀圖為正', 'SAR翻多且趨勢向上', 'OBV突破均線', '成交量適中', '價格在20日均線之上', '價格在5日均線之上', '接近布林通道上軌風險', '短期和中期動量均為正', 'ADX趨勢不明', '均線多頭排列', '價格通道強勢向上', '成交量配合良好', '動量減速', '所有指標斜率向上', '相對強度強勁', '上漲動能良好', '波動率過高', '支撐位薄弱', '趨勢反轉初步確認', '反轉強度極強', '短期動能未轉折', '價格結構未反轉', '高波動風險', '進場時機不佳', 'MACD強勢多頭', '短期多頭排列', '布林通道超買區', '錘子線形態', '錘子線形態', '上升底部結構', '溫和放量', '多時間框架強烈看多，建議積極進場', '月線趨勢良好，適合中長期持有', '週線支持上漲，中期看好', '日線短期強勢，進場時機良好', '多時間框架高度一致', '接近抄底價位']",64.16198438722431,13.455182176569224,1.3001682353825283,712.5499877929688,55,不建議進場,不建議進場,31.92,低,,,,,,0.5543487860081089,,,,,,,,,,,,,,,無多頭訊號,0.0
GLD,SPDR Gold Shares,US,444.95001220703125,509.70001220703125,"['RSI偏高', 'MACD為正', 'MACD柱狀圖為正', 'OBV突破均線', '成交量放大', '價格在20日均線之上', 'ADX趨勢不明', '均線完美多頭排列', '價格通道強勢向上', '成交量配合不佳', '動量減速', '相對強度強勁', '波動率過高', '反轉強度強勁', '反轉可信度高', '短期動能未轉折', '價格結構未反轉', '高波動風險', '進場時機不佳', '放量下跌', '測試關鍵支撐位', 'MACD強勢多頭', '均線黃金交叉', '錘子線形態', '強勢長紅K', '強勢長紅K', '爆量確認', '成交量多頭排列', '多時間框架強烈看多，建議積極進場', '月線趨勢良好，適合中長期持有', '週線支持上漲，中期看好', '日線短期強勢，進場時機良好', '多時間框架高度一致', '接近抄底價位']",60.66629915134718,19.550880299744392,3.3017219922398113,430.79998779296875,70,不建議進場,不建議進場,42.0,中等,,,,,,3.28459257544423,,,,,,,,,,,,,,,無多頭訊號,0.0
